ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YLR161W	0.1215	2581	50012746268	620.464	615.801	4.662	0	0	
YGR222W	0.04832	6610	50007058097	2762.349	2699.043	63.307	0	0	
YLR162W	0.004094	2565	50011240548	649.942	650.347	-0.405	0	0	
YDL155W	0.09603	9778	50001362166	6130.525	6057.015	73.510	0	0	
YMR302C	0.1693	9538	50006903149	55256.323	48368.243	6888.080	0	0	
YOR168W	0.9643	3774	50035020681	43444.329	39444.770	3999.559	0	0	
YGR223C	0.07423	10207	50000009862	6806.161	6752.181	53.980	0	0	
YMR303C	0.8098	6582	50001040468	3510.372	3540.485	-30.112	0	0	
YLR163C	0.08204	10164	50002863332	7199.530	7068.747	130.782	0	0	
YDL156W	0.01841	11952	50002233912	10311.212	10173.667	137.545	0	0	
YLR164W	0.01697	3786	50015001476	1053.133	1052.468	0.665	0	0	
YDL157C	0.8061	2400	50004708450	642.803	643.137	-0.334	0	0	
YLR165C	0.05006	5835	50006042945	2062.830	2060.656	2.174	0	0	
YJL200C	0.2055	9357	50002330561	38724.147	34901.658	3822.489	0	0	
YER041W	0.01913	17143	50000097848	36793.177	35904.662	888.515	0	0	
YDL159W	0.03369	11564	50000610982	9799.511	9595.395	204.116	0	0	
YOR171C	0.03184	14266	50002896926	17393.053	17177.198	215.855	0	0	
YER042W	0.9853	4000	50006170392	1214.893	1206.015	8.878	0	0	
YGR224W	0.01027	14270	50004758690	15803.789	15731.483	72.306	0	0	
YAL031C	0.06297	14974	50000020512	36924.446	33563.341	3361.106	0	0	
YER043C	4.482	2968	50017863080	6242.509	6169.023	73.485	0	0	
YER044C	0.7616	3196	50010518832	867.904	877.868	-9.964	0	0	
YAL032C	0.02392	8386	50001387715	4590.604	4614.213	-23.609	0	0	
YJL201W	0.01676	13611	50000234807	15607.448	15511.165	96.283	0	0	
YAL033W	0.3074	3990	50029544690	1112.020	1101.018	11.002	0	0	
YER044CA	0.01873	9437	50003590215	5491.485	5378.188	113.297	0	0	
YJL203W	0.06911	6081	50006208146	2487.499	2471.190	16.310	0	0	
YDL160C	0.2777	9701	50003658147	9245.977	9009.942	236.035	0	0	
YMR304W	0.05927	9149	50003260822	402057.209	314043.661	88013.548	0	0	
YGR225W	0.01042	13670	50000810930	14915.127	14788.583	126.544	0	0	
YAL034C	0.006294	9148	50002663060	5670.174	5708.775	-38.601	0	0	
YMR305C	2.004	4482	50012220083	4580.126	4427.817	152.308	0	0	
YAL034WA	0.02881	6611	50006477234	2667.913	2628.600	39.313	0	0	
YDL161W	0.2582	8956	50007099588	7183.843	6905.256	278.587	0	0	
YER045C	0.04994	10981	50005361065	8585.014	8556.807	28.208	0	0	
YER046W	0.1582	3179	50038237408	843.230	841.342	1.888	0	0	
YAL035W	1.178	1765	50019313281	107578.378	97221.964	10356.414	0	0	
YLR166C	0.02506	19052	50004388682	62068.674	59325.347	2743.328	0	0	
YLR167W	20.16	1322	50136531585	892.271	892.223	0.048	0	0	
YGR227W	0.2028	10764	50000681673	10448.829	9960.004	488.825	0	0	
YLR168C	0.1788	4953	50000428307	1739.847	1737.709	2.137	0	0	
YOR172W	0.02029	17609	50011365036	42334.413	40251.617	2082.796	0	0	
YLR170C	0.29	3487	50008017602	953.322	948.156	5.166	0	0	
YAL036C	1.44	5624	50003201227	4168.449	4060.464	107.985	0	0	
YAL037W	0.03306	6058	50014039398	2280.846	2261.723	19.123	0	0	
YAL038W	60.06	1	nan	8039.272	8039.272	0.000	0	0	
YLR172C	1.415	5389	50007572089	2773.101	2720.493	52.608	0	0	
YGR229C	0.8793	6494	50002789589	9256.194	8707.757	548.437	0	0	
YOR173W	0.02994	9125	50005580624	5025.419	5028.203	-2.783	0	0	
YGR230W	0.1091	3195	50001436831	804.926	795.446	9.480	0	0	
YAL039C	0.981	5208	50031807071	2310.852	2258.609	52.244	0	0	
YDL164C	0.1865	10489	50002465406	34445.986	30605.218	3840.768	0	0	
YOR174W	0.1798	6338	50002606250	2557.837	2513.573	44.264	0	0	
YDL165W	0.7978	4134	50016065774	1296.482	1289.077	7.405	0	0	
YGR231C	0.5705	6383	50004643437	2941.697	2912.725	28.972	0	0	
YDL166C	0.6508	4454	50001274768	1351.852	1347.374	4.477	0	0	
YJL204C	0.05326	16822	50000127350	54308.634	49600.333	4708.301	0	0	
YGR232W	0.4879	5131	50008943318	1699.057	1698.454	0.603	0	0	
YLR173W	0.01408	14274	50000448598	16621.754	16219.911	401.843	0	0	
YOR175C	0.4996	7481	50005421747	16694.924	15506.953	1187.971	0	0	
YLR174W	0.01567	9149	50000023081	5388.425	5453.703	-65.278	0	0	
YAL040C	0.07902	12949	50007105777	13785.337	13636.643	148.694	0	0	
YOR176W	0.7031	7059	50006727497	4895.273	4747.120	148.153	0	0	
YGR233C	0.1897	5501	50004858000	308613.817	235317.333	73296.484	0	0	
YLR175W	2.147	4177	50003348831	7800.218	7571.998	228.220	0	0	
YER047C	0.0211	18414	50001617780	72850.985	67262.444	5588.541	0	0	
YGR234W	3.71	3326	50014443373	4984.651	4780.305	204.346	0	0	
YOR177C	0.02269	10595	50000090400	7621.826	7549.551	72.275	0	0	
YGR235C	0.7822	4875	50003888395	1768.323	1758.905	9.418	0	0	
YGR236C	0.03683	1988	50010786049	487.704	488.045	-0.340	0	0	
YER048C	0.6185	7178	50005212990	4859.875	4751.168	108.706	0	0	
YDL167C	0.04002	16662	50003358779	29478.331	28277.346	1200.985	0	0	
YMR306W	0.004706	11171	50002563015	6667695.154	4253325.086	2414370.068	0	0	
YMR307W	22.13	1095	50112319376	11381.831	10874.775	507.057	0	0	
YJL206C	0.03011	16384	50005026204	35832.280	34485.644	1346.636	0	0	
YJL207C	0.01997	1	nan	20206886.159	20206886.159	0.000	0	0	
YJL208C	0.1369	7613	50013158595	3405.048	3390.013	15.035	0	0	
YMR308C	1.104	1818	50023069620	180496.852	148320.111	32176.741	0	0	
YDL168W	0.6986	7251	50014826891	4494.068	4452.716	41.353	0	0	
YER049W	0.8762	6164	50009940475	19013.764	17642.452	1371.311	0	0	
YER050C	0.4047	2929	50009464469	802.221	802.845	-0.624	0	0	
YDL169C	0.03598	5072	50007540182	1662.911	1659.783	3.128	0	0	
YER051W	0.02477	11374	50005804282	8770.779	8605.485	165.293	0	0	
YOR178C	0.003553	18721	50000758410	43395.237	43352.067	43.170	0	0	
YDL170W	0.02249	12465	50006342568	10693.542	10482.398	211.145	0	0	
YDL171C	0.3486	1	nan	28258940.672	28258940.672	0.000	0	0	
YLR176C	0.00848	18546	50002252371	47532.374	46406.487	1125.887	0	0	
YOR179C	0.1356	4314	50012116403	1250.976	1246.098	4.878	0	0	
YMR309C	0.4721	6760	50002078624	44190.203	40634.952	3555.250	0	0	
YOR180C	0.01932	6483	50006709485	2328.248	2311.475	16.774	0	0	
YGR237C	0.0744	14538	50001543409	41564.042	37830.920	3733.122	0	0	
YAL041W	0.05825	15638	50005812664	59507.149	52761.674	6745.475	0	0	
YDL173W	0.5006	6523	50002337076	2686.868	2675.232	11.636	0	0	
YMR310C	0.358	6937	50020539921	3147.636	3080.454	67.182	0	0	
YER052C	0.7735	7051	50020590650	9934.108	9453.860	480.249	0	0	
YMR311C	0.2584	5017	50003306577	1751.611	1744.542	7.068	0	0	
YJL209W	0.07361	14389	50000083635	20702.833	19818.374	884.459	0	0	
YAL042W	1.908	4774	50028484814	5583.198	5239.968	343.230	0	0	
YER053C	0.1378	6535	50008732046	2748.496	2765.823	-17.327	0	0	
YJL210W	0.1509	6179	50018398725	2322.568	2322.136	0.432	0	0	
YMR312W	0.215	6648	50011024294	2342.484	2337.987	4.497	0	0	
YDL174C	0.6018	7564	50000202776	13836.772	12981.174	855.598	0	0	
YDL175C	0.06563	8006	50004653686	3767.052	3736.612	30.440	0	0	
YLR177W	0.06854	14254	50000160019	18181.008	17596.033	584.975	0	0	
YER054C	0.01104	12580	50005089037	11884.514	11822.851	61.664	0	0	
YLR178C	0.5388	4895	50002113399	1598.003	1590.873	7.130	0	0	
YOR181W	0.09241	11984	50000164644	19193.065	17948.232	1244.833	0	0	
YOR182C	27.36	707	50013230840	296.143	296.589	-0.445	0	0	
YOR183W	0.05535	2821	50072901248	733.642	728.798	4.843	0	0	
YLR179C	1.546	4113	50002009245	1374.316	1366.331	7.984	0	0	
YER055C	2.611	4356	50019916678	2674.785	2598.606	76.179	0	0	
YJL212C	0.289	7296	50012421019	41235.692	36621.291	4614.401	0	0	
YLR180W	2.754	4263	50021516021	4336.821	4285.976	50.844	0	0	
YOR184W	1.12	6201	50009346801	4833.766	4684.365	149.401	0	0	
YJL213W	0.1306	7505	50000453089	3371.491	3383.153	-11.661	0	0	
YER056C	1.658	4507	50007219213	10056.796	9416.785	640.011	0	0	
YER056CA	5.264	2022	50033862500	653.878	660.389	-6.511	0	0	
YMR313C	0.05752	14103	50002451487	19742.167	18623.972	1118.196	0	0	
YOR185C	0.4853	4959	50008231112	1598.944	1606.356	-7.412	0	0	
YER057C	1.704	2951	50004659264	721.028	724.046	-3.018	0	0	
YER058W	0.4236	2182	50047290234	574.008	570.206	3.802	0	0	
YLR181C	0.1636	7471	50010444818	3425.941	3373.481	52.460	0	0	
YOR186W	0.03811	3313	50013874295	851.251	846.335	4.915	0	0	
YMR314W	1.099	5017	50002092124	1761.178	1741.484	19.694	0	0	
YDL176W	0.006609	16156	50000218415	28710.949	27290.273	1420.675	0	0	
YOR187W	1.646	4835	50003442907	6010.897	5820.480	190.418	0	0	
YDL177C	0.08582	3689	50016998455	1073.513	1071.390	2.122	0	0	
YMR315W	0.8629	6976	50004790327	3694.691	3631.665	63.025	0	0	
YER059W	0.09027	9698	50004543659	5910.238	5757.054	153.185	0	0	
YAL043C	0.09389	13802	50002694132	40882.071	37064.943	3817.128	0	0	
YGR238C	0.0118	19400	50000789359	69568.888	64980.768	4588.120	0	0	
YAL044C	4.154	2984	50016440811	1064.772	1052.468	12.304	0	0	
YAL046C	0.2542	2405	50012782558	644.108	644.205	-0.097	0	0	
YJL214W	0.02072	12709	50001118281	12458.746	12774.494	-315.748	0	0	
YGR239C	0.01972	6492	50006773664	2633.667	2619.705	13.962	0	0	
YGR240C	2.655	1	nan	92121.198	92121.198	0.000	0	0	
YMR316W	0.09868	7481	50015948029	3571.809	3532.394	39.416	0	0	
YDL178W	0.2138	10893	50013794228	10297.056	10099.592	197.464	0	0	
YJL216C	0.002044	12887	50003118829	13776.416	14245.683	-469.267	0	0	
YER060W	0.05746	11716	50011330625	10057.868	10080.260	-22.392	0	0	
YJL217W	0.9289	4099	50000451596	1355.451	1341.143	14.308	0	0	
YDL179W	0.04736	6841	50010401648	2936.357	2892.002	44.354	0	0	
YJL218W	0.1284	4732	50008933881	1330.975	1319.910	11.064	0	0	
YGR241C	0.2021	10595	50000446328	13236.032	12553.352	682.680	0	0	
YGR243W	0.087	3313	50001394636	861.083	860.003	1.080	0	0	
YAL047C	0.02565	14262	50004656885	17919.064	17478.941	440.123	0	0	
YOR188W	0.08116	8299	50002132620	266378.489	204136.888	62241.601	0	0	
YOR189W	0.1989	2484	50001904228	636.490	635.036	1.454	0	0	
YLR182W	0.04345	17227	50000549713	45691.480	42266.899	3424.581	0	0	
YGR244C	0.5154	8110	50012147464	5830.466	5741.494	88.972	0	0	
YER060WA	0.03771	12045	50007464657	10025.902	10174.912	-149.009	0	0	
YOR190W	0.007931	10194	50009342389	6692.943	6747.243	-54.300	0	0	
YJL219W	0.001772	12886	50000042040	12389.815	12756.000	-366.185	0	0	
YDL180W	0.06327	12736	50001014592	11798.808	11588.875	209.932	0	0	
YDL181W	0.1746	1704	50019874091	427.580	428.996	-1.416	0	0	
YLR183C	0.08831	10669	50005178844	8533.908	8569.875	-35.967	0	0	
YLR185W	12.33	1216	50015445391	438.408	438.441	-0.033	0	0	
YDL182W	2.817	4297	50000233411	5730.301	5540.844	189.456	0	0	
YAL048C	0.01089	15374	50000294774	21448.669	21510.059	-61.390	0	0	
YER061C	0.08729	10157	50005954869	6485.850	6399.618	86.232	0	0	
YLR186W	1.2	5002	50017877230	2004.175	1983.575	20.600	0	0	
YDL183C	0.02131	7318	50003537518	3221.758	3206.328	15.431	0	0	
YDL184C	2.666	358	50065483559	108.564	108.692	-0.128	0	0	
YDL185W	2.289	1	nan	150974.665	150974.665	0.000	0	0	
YAL049C	0.9096	5563	50002625119	1929.171	1914.290	14.881	0	0	
YER062C	0.9336	5335	50021413605	1959.280	1958.786	0.494	0	0	
YJL221C	0.00441	13149	50001697867	14391.309	14989.998	-598.688	0	0	
YDL186W	0.0133	6114	50004059168	2469.435	2468.436	1.000	0	0	
YGR245C	0.2874	8437	50008699858	35667.634	32265.610	3402.023	0	0	
YER063W	0.3048	4621	50003020444	1585.729	1599.118	-13.388	0	0	
YOR191W	0.04375	3795	50001291157	2894877.677	1968955.822	925921.855	0	0	
YDL188C	0.4215	7963	50020172512	4510.790	4406.990	103.800	0	0	
YER064C	0.371	9176	50000547115	9412.201	8823.339	588.862	0	0	
YOR192C	0.008323	13486	50003837906	14307.163	14987.713	-680.550	0	0	
YGR246C	0.2009	11269	50000790406	15002.487	14389.003	613.484	0	0	
YDL189W	0.1336	9929	50006137483	7337.710	7130.981	206.729	0	0	
YGR247W	0.1813	5316	50003302162	1862.305	1832.007	30.299	0	0	
YOR193W	0.01509	8753	50000393109	4560.242	4491.711	68.531	0	0	
YGR248W	0.1378	5855	50034097207	2071.678	2077.684	-6.006	0	0	
YER065C	0.002664	12224	50012902320	11748.965	12222.724	-473.758	0	0	
YOR194C	0.4924	6473	50005342135	2571.537	2534.206	37.332	0	0	
YER066W	0.1222	4503	50062358186	1228.572	1223.344	5.228	0	0	
YER067W	0.07291	3778	50030806950	994.724	994.753	-0.030	0	0	
YGR249W	0.008186	10016	50000610742	7251.220	7186.435	64.785	0	0	
YDL190C	0.3176	6078	50000427657	99836.093	83799.109	16036.984	0	0	
YDL191W	12.64	1431	50006738415	650.990	651.981	-0.990	0	0	
YJL222W	0.02539	8198	50002131621	1837791.223	1301945.538	535845.685	0	0	
YDL192W	12.61	1765	50010086683	1157.825	1151.774	6.051	0	0	
YJL223C	0.1853	2715	50001575377	648.024	657.279	-9.254	0	0	
YJL225C	0.03758	1	nan	5853391.998	5853391.998	0.000	0	0	
YMR317W	0.003183	24449	50002128224	221753.257	216064.642	5688.615	0	0	
YAL051W	0.0672	11989	50001169788	155797.995	126805.976	28992.019	0	0	
YMR318C	2.884	3937	50025709965	3879.309	3781.278	98.031	0	0	
YDL193W	0.2118	8157	50000449148	4379.810	4371.388	8.422	0	0	
YER068W	0.04154	13381	50005005550	14388.887	14246.866	142.020	0	0	
YLR187W	0.01427	20773	50003007339	144368.186	129066.087	15302.099	0	0	
YAL053W	0.6105	6063	50005318300	38738.568	34220.724	4517.844	0	0	
YJR001W	0.2238	11388	50003752108	15177.453	14018.083	1159.370	0	0	
YGR250C	0.1115	13165	50000971723	40990.298	36548.159	4442.139	0	0	
YMR319C	0.1892	10942	50000478532	11452.647	11137.041	315.606	0	0	
YMR321C	2.023	2392	50052108036	551.227	552.431	-1.204	0	0	
YGR251W	0.1593	4328	50002968427	1345.706	1335.782	9.924	0	0	
YOR195W	0.01661	18771	50002973403	50798.084	48686.344	2111.740	0	0	
YMR322C	0.06674	5641	50009929775	1805.536	1824.866	-19.329	0	0	
YGR252W	0.112	9268	50007521293	6609.447	6431.125	178.322	0	0	
YOR196C	0.3883	7924	50002316643	5536.197	5392.025	144.172	0	0	
YMR323W	0.02461	10055	50002924923	6220.200	6317.189	-96.989	0	0	
YMR325W	0.03408	2684	50003998261	675.826	683.905	-8.079	0	0	
YER069W	0.1505	10245	50000070259	55657.682	49344.605	6313.077	0	0	
YGR253C	1.13	5123	50001770061	2133.553	2107.483	26.070	0	0	
YLR188W	0.2449	9924	50002796673	24891.231	22006.690	2884.541	0	0	
YJR002W	0.2907	10173	50001037829	15090.646	14073.654	1016.991	0	0	
YGR254W	10.54	1672	50003080500	5777.629	5756.864	20.765	0	0	
YOR197W	0.4487	8018	50007639459	6083.029	5919.188	163.840	0	0	
YNL001W	0.1456	9143	50008306863	4753.029	4662.145	90.884	0	0	
YNL002C	0.6216	6535	50013059703	3168.976	3134.835	34.141	0	0	
YAL054C	0.01541	15878	50001755489	25652.998	26683.647	-1030.649	0	0	
YAL055W	0.3576	4037	50005499643	1175.834	1160.065	15.769	0	0	
YOR198C	0.8084	6803	50002339449	7442.129	7296.882	145.247	0	0	
YJR003C	0.0827	11980	50000039935	10181.295	9864.398	316.897	0	0	
YGR255C	0.1352	10410	50005413089	8021.105	7926.766	94.339	0	0	
YNL003C	0.3014	6060	50005607261	2505.449	2466.727	38.722	0	0	
YER070W	0.3332	6341	50002263814	62075.422	56589.679	5485.743	0	0	
YER071C	0.1687	2971	50052946131	707.011	706.244	0.767	0	0	
YDL194W	0.0278	18490	50002686164	65507.701	61321.398	4186.302	0	0	
YDL195W	0.9075	1	nan	459038.993	459038.993	0.000	0	0	
YER072W	2.674	2704	50044113082	724.331	721.211	3.120	0	0	
YOR201C	0.07256	9690	50002618165	5528.990	5493.824	35.166	0	0	
YOR202W	0.3747	5141	50000855664	1613.028	1592.670	20.358	0	0	
YNL004W	0.2349	9405	50002922015	6124.425	5931.426	192.999	0	0	
YLR189C	0.07432	8458	50006305990	336932.286	255014.515	81917.770	0	0	
YGR256W	0.07626	11033	50001867673	8269.248	8385.483	-116.234	0	0	
YER073W	0.5042	8118	50010952751	9486.905	9040.089	446.817	0	0	
YER074W	4.468	2367	50008000444	758.458	765.258	-6.801	0	0	
YDL197C	0.09308	11527	50001128509	10700.896	10321.101	379.795	0	0	
YNL005C	0.2416	8140	50002451594	4396.278	4370.092	26.186	0	0	
YGR257C	0.05642	7913	50000011323	4227.195	4189.713	37.482	0	0	
YOR204W	0.8619	5903	50018464847	14345.795	13896.978	448.818	0	0	
YDL198C	0.8352	6010	50018139825	2740.023	2707.751	32.272	0	0	
YNL006W	0.5167	6547	50005259944	2860.297	2806.926	53.371	0	0	
YLR190W	0.04303	10591	50009460060	8658.005	8658.262	-0.256	0	0	
YJR004C	0.03885	14769	50002530349	19673.307	19373.698	299.609	0	0	
YNL007C	3.103	3593	50002933955	3787.135	3611.977	175.157	0	0	
YLR191W	0.1057	8514	50003144601	4808.512	4689.749	118.763	0	0	
YOR205C	0.0278	12582	50001313138	12513.157	12193.677	319.480	0	0	
YLR192C	1.15	5128	50001247756	2182.416	2174.929	7.486	0	0	
YLR193C	0.1811	3905	50013605528	1129.389	1127.272	2.118	0	0	
YLR194C	0.7548	5181	50015833710	2018.063	1993.123	24.940	0	0	
YAL056W	0.05197	16348	50003387121	67681.615	58433.888	9247.727	0	0	
YDL199C	0.009953	16015	50003698119	24730.831	23941.878	788.953	0	0	
YOR206W	0.5595	6284	50017718611	26962.111	24407.939	2554.172	0	0	
YDL200C	0.1917	4300	50006311949	1256.946	1251.077	5.869	0	0	
YDL201W	0.455	6042	50009914039	2552.379	2543.119	9.260	0	0	
YLR195C	0.4418	8948	50001789870	7030.943	6802.827	228.116	0	0	
YNL008C	0.1453	13295	50002411620	22790.216	20893.459	1896.757	0	0	
YJR005W	0.03641	15596	50004001276	26504.215	25867.489	636.726	0	0	
YDL202W	0.1465	5513	50003952161	2001.858	1988.859	12.998	0	0	
YOR207C	0.4871	2664	50031508986	229709.597	192457.764	37251.833	0	0	
YNL009W	0.0289	9328	50012648138	5761.756	5725.319	36.437	0	0	
YGR258C	0.03967	15025	50004181873	147878.995	124620.786	23258.208	0	0	
YAL058W	0.2335	9832	50000006901	9326.468	8763.502	562.966	0	0	
YLR196W	1.408	5603	50030140885	13128.375	12215.873	912.502	0	0	
YNL010W	0.8289	5443	50008267753	1847.126	1850.856	-3.730	0	0	
YAL059W	0.6091	4532	50005219672	1507.435	1507.716	-0.281	0	0	
YER075C	0.02022	19872	50003899397	86540.799	79313.711	7227.088	0	0	
YJR006W	0.07317	11128	50000444389	8377.497	8294.273	83.224	0	0	
YER076C	0.06189	6974	50006698709	2820.078	2826.005	-5.927	0	0	
YLR197W	1.451	5045	50006136158	8790.656	8497.116	293.540	0	0	
YNL011C	0.02281	10062	50001103373	6612.825	6572.243	40.582	0	0	
YJR007W	1.099	5614	50004155456	2796.439	2784.200	12.239	0	0	
YGR260W	0.4738	8486	50017051383	10389.617	9969.571	420.047	0	0	
YAL060W	0.4419	7903	50006389523	4445.655	4421.444	24.211	0	0	
YLR199C	0.3252	6255	50003445672	2395.569	2360.331	35.237	0	0	
YLR200W	0.2875	2435	50079016134	618.622	618.789	-0.168	0	0	
YDL203C	0.03153	13979	50000511965	17859.526	17299.915	559.611	0	0	
YJR008W	0.01779	7664	50001663236	3543.470	3561.890	-18.421	0	0	
YLR201C	0.1799	5697	50017988020	2138.700	2159.390	-20.690	0	0	
YJR009C	45.51	704	50175539775	3176.744	3172.851	3.893	0	0	
YJR010CA	0.1026	2047	50007175135	483.371	483.000	0.371	0	0	
YAL061W	0.04444	9627	50000635987	5604.197	5610.652	-6.455	0	0	
YDL204W	0.01078	9054	50004942854	4895.032	5006.559	-111.527	0	0	
YDL205C	0.04373	7053	50000912807	3269.939	3292.468	-22.530	0	0	
YLR203C	0.3421	8719	50000370233	6393.536	6184.656	208.880	0	0	
YLR204W	0.6563	2042	50027715170	598.508	595.569	2.939	0	0	
YNL012W	0.002317	14677	50009421316	18548.824	18369.272	179.552	0	0	
YOR208W	0.04336	16751	50000735743	34998.018	33041.780	1956.237	0	0	
YJR010W	0.04485	11595	50000578237	9148.444	9449.999	-301.555	0	0	
YLR205C	0.5178	6980	50001509206	3132.020	3085.303	46.716	0	0	
YER077C	0.06346	14929	50004217053	25175.031	23565.107	1609.923	0	0	
YAL062W	0.1182	9895	50001250356	6815.308	6792.905	22.402	0	0	
YJR011C	0.01739	6049	50009547222	2169.953	2167.937	2.016	0	0	
YJR012C	0.1233	4959	50014298525	1471.800	1459.848	11.952	0	0	
YOR209C	0.8531	6947	50013159693	5980.216	5723.056	257.159	0	0	
YOR210W	1.18	1554	50006679131	336.793	338.961	-2.168	0	0	
YGR261C	0.1413	11841	50022047982	45670.674	40533.707	5136.967	0	0	
YGR262C	0.2761	5764	50008698377	2157.958	2158.048	-0.089	0	0	
YLR206W	0.2661	8457	50006043625	17168.875	16073.230	1095.644	0	0	
YJR013W	0.2135	9321	50000167093	5297.614	5132.214	165.400	0	0	
YJR014W	0.549	4231	50003781821	1341.362	1352.992	-11.630	0	0	
YER078C	0.06241	11592	50001508992	9505.010	9389.444	115.566	0	0	
YER079W	0.1261	4928	50000381999	1499.001	1500.808	-1.807	0	0	
YGR263C	0.1892	9561	50001561441	5934.309	5821.507	112.802	0	0	
YJR015W	0.9824	6280	50001724482	9543.138	8816.244	726.894	0	0	
YDL206W	0.01126	17891	50003182578	36223.811	34892.306	1331.504	0	0	
YGR264C	0.9226	5022	50026491053	32170.822	29559.105	2611.717	0	0	
YJR016C	1.119	4849	50002703942	12800.030	12291.398	508.632	0	0	
YER080W	0.3014	9530	50007898072	17921.292	16603.351	1317.941	0	0	
YJR017C	0.4323	3659	50012695017	1075.570	1072.960	2.610	0	0	
YJR019C	0.05261	8133	50005445615	3878.623	3826.601	52.022	0	0	
YDL207W	0.05784	11521	50003238612	11342.684	11115.130	227.553	0	0	
YDL208W	4.337	2847	50002434215	931.196	928.381	2.815	0	0	
YNL014W	0.03359	15833	50000406176	142580.865	122687.214	19893.650	0	0	
YNL015W	0.9151	1894	50034651492	364.806	365.653	-0.847	0	0	
YJR021C	0.02094	6643	50009203858	3121.936	3083.946	37.990	0	0	
YJR022W	0.2382	2636	50011295664	584.041	581.077	2.964	0	0	
YDL209C	0.06384	7648	50000242701	3636.123	3597.793	38.330	0	0	
YER081W	0.1527	10378	50013994236	7142.035	7283.732	-141.698	0	0	
YJR024C	0.6404	5338	50008039206	1910.128	1884.651	25.478	0	0	
YOR211C	0.02463	18962	50001387592	72821.513	68845.420	3976.092	0	0	
YJR025C	1.213	3882	50013326415	1143.015	1134.815	8.200	0	0	
YNL016W	0.6087	7242	50004335720	6863.780	6718.341	145.439	0	0	
YGR266W	0.2353	10487	50009392441	26023.647	23425.795	2597.852	0	0	
YLR207W	0.02345	17804	50001018053	52042.314	49913.371	2128.943	0	0	
YGR267C	0.525	5021	50000124892	1883.929	1890.019	-6.090	0	0	
YGR268C	0.1757	4195	50042705379	1373.893	1368.032	5.861	0	0	
YLR208W	1.926	4671	50000362471	2670.976	2637.424	33.552	0	0	
YJR026W	0.8369	6510	50001504453	6595.400	6179.606	415.794	0	0	
YJR027W	0.3099	1	nan	5755285.741	5755285.741	0.000	0	0	
YOR212W	0.3026	8731	50002996793	5835.851	5667.648	168.203	0	0	
YLR209C	0.3044	6811	50000425427	2982.964	2945.293	37.671	0	0	
YOR213C	0.07794	5590	50001863533	2016.306	1981.988	34.318	0	0	
YDL210W	0.01532	13104	50000124265	12211.445	12796.242	-584.798	0	0	
YER082C	0.2591	10348	50005345721	11925.018	11337.138	587.880	0	0	
YOR214C	0.009424	5302	50010904719	1814.514	1808.100	6.414	0	0	
YJR028W	0.8841	6159	50000689891	6601.803	6196.544	405.260	0	0	
YJR029W	0.3086	1	nan	5774629.702	5774629.702	0.000	0	0	
YOR215C	0.3532	3931	50009186758	1211.475	1214.328	-2.854	0	0	
YGR270W	0.1654	2824	50022283397	866227.925	631229.224	234998.702	0	0	
YGR271W	0.01574	1	nan	15483674.074	15483674.074	0.000	0	0	
YER083C	0.7746	5858	50001177987	2531.789	2486.736	45.053	0	0	
